FileName;Duration;Format;Channels;Library;Description;Originator;Note;Category;Reference
COMTran_Intercom Out 012_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Intercom;Intercom off, walkie-talkie squelch, short static burst;Vladislav Zharkov;;COMMUNICATIONS / TRANSCEIVER;vladislavzh.net
COMTran_Intercom Out 013_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Intercom;Intercom off, walkie-talkie squelch, short static burst;Vladislav Zharkov;;COMMUNICATIONS / TRANSCEIVER;vladislavzh.net
COMTran_Intercom Out 014_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Intercom;Intercom off, walkie-talkie squelch, short static burst;Vladislav Zharkov;;COMMUNICATIONS / TRANSCEIVER;vladislavzh.net
COMTran_Intercom Out 015_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Intercom;Intercom off, walkie-talkie squelch, short static burst;Vladislav Zharkov;;COMMUNICATIONS / TRANSCEIVER;vladislavzh.net
COMTran_Intercom Out 016_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Intercom;Intercom off, walkie-talkie squelch, short static burst;Vladislav Zharkov;;COMMUNICATIONS / TRANSCEIVER;vladislavzh.net
COMTran_Intercom Out 017_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Intercom;Intercom off, walkie-talkie squelch, short static burst;Vladislav Zharkov;;COMMUNICATIONS / TRANSCEIVER;vladislavzh.net
COMTran_Intercom Out 018_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Intercom;Intercom off, walkie-talkie squelch, short static burst;Vladislav Zharkov;;COMMUNICATIONS / TRANSCEIVER;vladislavzh.net
COMTran_Intercom Out 019_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Intercom;Intercom off, walkie-talkie squelch, short static burst;Vladislav Zharkov;;COMMUNICATIONS / TRANSCEIVER;vladislavzh.net
COMTran_Intercom Out 020_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Intercom;Intercom off, walkie-talkie squelch, short static burst;Vladislav Zharkov;;COMMUNICATIONS / TRANSCEIVER;vladislavzh.net
DSGNBoom_Archived_VZ_GN.wav;0:07;48 24;2;Glitch Noises/xBonus;Cinematic boom, loose, reverberant, slight echoing;Vladislav Zharkov;;DESIGNED / BOOM;vladislavzh.net
DSGNBoom_Classic_VZ_GN.wav;0:07;48 24;2;Glitch Noises/xBonus;Cinematic boom, deep, good low end;Vladislav Zharkov;;DESIGNED / BOOM;vladislavzh.net
DSGNBoom_Defrag_VZ_GN.wav;0:07;48 24;2;Glitch Noises/xBonus;Cinematic boom, loose, reverberant, echoing, digital stretching;Vladislav Zharkov;;DESIGNED / BOOM;vladislavzh.net
DSGNBoom_Kicked_VZ_GN.wav;0:07;48 24;2;Glitch Noises/xBonus;Cinematic boom, tight, good low end;Vladislav Zharkov;;DESIGNED / BOOM;vladislavzh.net
DSGNBoom_Pixel Bomb_VZ_GN.wav;0:07;48 24;2;Glitch Noises/xBonus;Cinematic boom, bitcrushed feel, reverberant;Vladislav Zharkov;;DESIGNED / BOOM;vladislavzh.net
DSGNRise_BSOD_VZ_GN.wav;0:12;48 24;2;Glitch Noises/xBonus;Intense tonal riser accompanied by digital screeching, glitches, short reverberant tail, good low end;Vladislav Zharkov;;DESIGNED / RISER;vladislavzh.net
DSGNRise_Confirm Deletion_VZ_GN.wav;0:20;48 24;2;Glitch Noises/xBonus;Epic tonal riser accompanied by various digital noises and screeches;Vladislav Zharkov;;DESIGNED / RISER;vladislavzh.net
DSGNRise_Data Sent_VZ_GN.wav;0:12;48 24;2;Glitch Noises/xBonus;Rumbling riser accompanied by screeching digital noises, short reverberant tail;Vladislav Zharkov;;DESIGNED / RISER;vladislavzh.net
DSGNRise_Disk Format_VZ_GN.wav;0:20;48 24;2;Glitch Noises/xBonus;Epic tonal riser accompanied by various digital noises and screeches;Vladislav Zharkov;;DESIGNED / RISER;vladislavzh.net
DSGNRise_Interference_VZ_GN.wav;0:15;48 24;2;Glitch Noises/xBonus;Rumbling riser overwhelmed by screeching digital noises and glitches;Vladislav Zharkov;;DESIGNED / RISER;vladislavzh.net
DSGNRise_Kernel Panic_VZ_GN.wav;0:30;48 24;2;Glitch Noises/xBonus;Epic tonal riser accompanied by various digital noises, beeps and screeches;Vladislav Zharkov;;DESIGNED / RISER;vladislavzh.net
DSGNRise_Overwhelmed_VZ_GN.wav;0:10;48 24;2;Glitch Noises/xBonus;Rumbling riser joined by screeching digital noises;Vladislav Zharkov;;DESIGNED / RISER;vladislavzh.net
DSGNRise_Scraping_VZ_GN.wav;0:17;48 24;2;Glitch Noises/xBonus;Various screeching noises and glitches rising, evolving into harsh noise, short reverberant tail;Vladislav Zharkov;;DESIGNED / RISER;vladislavzh.net
DSGNRise_Static Void_VZ_GN.wav;0:30;48 24;2;Glitch Noises/xBonus;Epic tonal riser accompanied by various screeching digital noises;Vladislav Zharkov;;DESIGNED / RISER;vladislavzh.net
DSGNRise_Wishmaster_VZ_GN.wav;0:15;48 24;2;Glitch Noises/xBonus;Epic tonal riser accompanied by screeching digital noises, good low end ;Vladislav Zharkov;;DESIGNED / RISER;vladislavzh.net
DSGNWhsh_Digital Wind_VZ_GN.wav;0:08;48 24;2;Glitch Noises/xBonus;Slightly stretched whoosh, echoing distorted noises resembling reverberant screams, 2.5 s wind up;Vladislav Zharkov;;DESIGNED / WHOOSH;vladislavzh.net
DSGNWhsh_Dystopian_VZ_GN.wav;0:05;48 24;2;Glitch Noises/xBonus;Slightly bitcrushed whoosh, dark tone, 800 ms wind up;Vladislav Zharkov;;DESIGNED / WHOOSH;vladislavzh.net
DSGNWhsh_Indistinct_VZ_GN.wav;0:05;48 24;2;Glitch Noises/xBonus;Epic reverberant whoosh, 1 s wind up;Vladislav Zharkov;;DESIGNED / WHOOSH;vladislavzh.net
DSGNWhsh_Lo-Fi Memories_VZ_GN.wav;0:10;48 24;2;Glitch Noises/xBonus;Eerie whoosh with distant, echoing distortions resembling screaming, lo-fi feel, 2.5 s wind up;Vladislav Zharkov;;DESIGNED / WHOOSH;vladislavzh.net
DSGNWhsh_Massive_VZ_GN.wav;0:08;48 24;2;Glitch Noises/xBonus;Epic whoosh, 1 s wind up;Vladislav Zharkov;;DESIGNED / WHOOSH;vladislavzh.net
DSGNWhsh_Ocean of Data_VZ_GN.wav;0:06;48 24;2;Glitch Noises/xBonus;Noisy whoosh, subtle bitcrushed feel, 1 s wind up;Vladislav Zharkov;;DESIGNED / WHOOSH;vladislavzh.net
DSGNWhsh_Overpass_VZ_GN.wav;0:07;48 24;2;Glitch Noises/xBonus;Distant whoosh, subtle eerie whistling, 2 s wind up;Vladislav Zharkov;;DESIGNED / WHOOSH;vladislavzh.net
DSGNWhsh_Sign_VZ_GN.wav;0:05;48 24;2;Glitch Noises/xBonus;Slightly ringing, echoing whoosh, 400 ms wind up;Vladislav Zharkov;;DESIGNED / WHOOSH;vladislavzh.net
DSGNWhsh_Untitled_VZ_GN.wav;0:10;48 24;2;Glitch Noises/xBonus;Epic distant whoosh, tonal, 2.5 s wind up;Vladislav Zharkov;;DESIGNED / WHOOSH;vladislavzh.net
DSGNWhsh_White Noise_VZ_GN.wav;0:06;48 24;2;Glitch Noises/xBonus;Epic noisy whoosh, 1 s wind up;Vladislav Zharkov;;DESIGNED / WHOOSH;vladislavzh.net
SCIAlrm_Biohazard (Dry)_VZ_GN.wav;0:05;48 24;2;Glitch Noises/xBonus;Sci-fi alarm, buzzer, looping;Vladislav Zharkov;;SCIFI / ALARM;vladislavzh.net
SCIAlrm_Biohazard (Wet)_VZ_GN.wav;0:05;48 24;2;Glitch Noises/xBonus;Sci-fi alarm, buzzer, reverberant, looping;Vladislav Zharkov;;SCIFI / ALARM;vladislavzh.net
SCIAlrm_Brrr-bop (Dry)_VZ_GN.wav;0:04;48 24;2;Glitch Noises/xBonus;Sci-fi alarm, buzzer, looping;Vladislav Zharkov;;SCIFI / ALARM;vladislavzh.net
SCIAlrm_Brrr-bop (Wet)_VZ_GN.wav;0:04;48 24;2;Glitch Noises/xBonus;Sci-fi alarm, buzzer, reverberant, looping;Vladislav Zharkov;;SCIFI / ALARM;vladislavzh.net
SCIAlrm_Concise (Dry)_VZ_GN.wav;0:04;48 24;2;Glitch Noises/xBonus;Sci-fi alarm, buzzer, looping;Vladislav Zharkov;;SCIFI / ALARM;vladislavzh.net
SCIAlrm_Concise (Wet)_VZ_GN.wav;0:04;48 24;2;Glitch Noises/xBonus;Sci-fi alarm, buzzer, reverberant, looping;Vladislav Zharkov;;SCIFI / ALARM;vladislavzh.net
SCIAlrm_Cookies Stolen (Dry)_VZ_GN.wav;0:01;48 24;2;Glitch Noises/xBonus;Sci-fi alarm, buzzer, looping;Vladislav Zharkov;;SCIFI / ALARM;vladislavzh.net
SCIAlrm_Cookies Stolen (Wet)_VZ_GN.wav;0:01;48 24;2;Glitch Noises/xBonus;Sci-fi alarm, buzzer, reverberant, looping;Vladislav Zharkov;;SCIFI / ALARM;vladislavzh.net
SCIAlrm_Decontamination (Dry)_VZ_GN.wav;0:10;48 24;2;Glitch Noises/xBonus;Sci-fi alarm, buzzer, looping;Vladislav Zharkov;;SCIFI / ALARM;vladislavzh.net
SCIAlrm_Decontamination (Wet)_VZ_GN.wav;0:10;48 24;2;Glitch Noises/xBonus;Sci-fi alarm, buzzer, reverberant, looping;Vladislav Zharkov;;SCIFI / ALARM;vladislavzh.net
SCIAlrm_HDD (Dry)_VZ_GN.wav;0:10;48 24;2;Glitch Noises/xBonus;Sci-fi alarm, buzzer, looping;Vladislav Zharkov;;SCIFI / ALARM;vladislavzh.net
SCIAlrm_HDD (Wet)_VZ_GN.wav;0:10;48 24;2;Glitch Noises/xBonus;Sci-fi alarm, buzzer, reverberant, looping;Vladislav Zharkov;;SCIFI / ALARM;vladislavzh.net
SCIAlrm_Incoming (Dry)_VZ_GN.wav;0:02;48 24;2;Glitch Noises/xBonus;Sci-fi alarm, buzzer, looping;Vladislav Zharkov;;SCIFI / ALARM;vladislavzh.net
SCIAlrm_Incoming (Wet)_VZ_GN.wav;0:02;48 24;2;Glitch Noises/xBonus;Sci-fi alarm, buzzer, reverberant, looping;Vladislav Zharkov;;SCIFI / ALARM;vladislavzh.net
SCIAlrm_Invaders (Dry)_VZ_GN.wav;0:04;48 24;2;Glitch Noises/xBonus;Sci-fi alarm, buzzer, looping;Vladislav Zharkov;;SCIFI / ALARM;vladislavzh.net
SCIAlrm_Invaders (Wet)_VZ_GN.wav;0:04;48 24;2;Glitch Noises/xBonus;Sci-fi alarm, buzzer, reverberant, looping;Vladislav Zharkov;;SCIFI / ALARM;vladislavzh.net
SCIAlrm_Not A Drill (Dry)_VZ_GN.wav;0:05;48 24;2;Glitch Noises/xBonus;Sci-fi alarm, buzzer, looping;Vladislav Zharkov;;SCIFI / ALARM;vladislavzh.net
SCIAlrm_Not A Drill (Wet)_VZ_GN.wav;0:05;48 24;2;Glitch Noises/xBonus;Sci-fi alarm, buzzer, reverberant, looping;Vladislav Zharkov;;SCIFI / ALARM;vladislavzh.net
SCIAlrm_Stern (Dry)_VZ_GN.wav;0:03;48 24;2;Glitch Noises/xBonus;Sci-fi alarm, buzzer, looping;Vladislav Zharkov;;SCIFI / ALARM;vladislavzh.net
SCIAlrm_Stern (Wet)_VZ_GN.wav;0:03;48 24;2;Glitch Noises/xBonus;Sci-fi alarm, buzzer, reverberant, looping;Vladislav Zharkov;;SCIFI / ALARM;vladislavzh.net
SCIMach_Data Drill 001_VZ_GN.wav;0:21;48 24;2;Glitch Noises/Misc Noises;Digital noise reminiscent of a drill;Vladislav Zharkov;;SCIFI / MACHINE;vladislavzh.net
SCIMach_Data Drill 002_VZ_GN.wav;0:21;48 24;2;Glitch Noises/Misc Noises;Digital noise reminiscent of a drill;Vladislav Zharkov;;SCIFI / MACHINE;vladislavzh.net
SCIMach_Data Drill 003_VZ_GN.wav;0:06;48 24;2;Glitch Noises/Misc Noises;Digital noise reminiscent of a drill;Vladislav Zharkov;;SCIFI / MACHINE;vladislavzh.net
SCIMach_Data Drill 004_VZ_GN.wav;0:13;48 24;2;Glitch Noises/Misc Noises;Digital noise reminiscent of a drill;Vladislav Zharkov;;SCIFI / MACHINE;vladislavzh.net
SCIMach_Data Drill 005_VZ_GN.wav;0:20;48 24;2;Glitch Noises/Misc Noises;Digital noise reminiscent of a drill;Vladislav Zharkov;;SCIFI / MACHINE;vladislavzh.net
UIAlert_Cancel 001_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 002_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 003_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 004_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 005_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 006_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 007_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 008_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 009_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 010_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 011_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 012_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 013_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 014_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 015_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 016_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 017_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 018_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 019_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 020_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 021_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 022_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 023_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 024_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 025_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 026_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 027_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 028_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 029_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 030_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 031_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 032_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 033_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 034_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Cancel 035_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Cancel, disable, denied;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Notification 001_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, warning;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Notification 002_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, warning;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Notification 003_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, warning;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Notification 004_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, warning;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Notification 005_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, warning;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Notification 006_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, warning;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Notification 007_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, warning;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Notification 008_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, warning;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Notification 009_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, warning;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Notification 010_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, warning;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Notification 011_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, warning;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Notification 012_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, warning;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Notification 013_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, warning;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Notification 014_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, warning;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Notification 015_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, warning;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Warning 001_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, alert, warning, danger;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Warning 002_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, alert, warning, danger;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Warning 003_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, alert, warning, danger;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Warning 004_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, alert, warning, danger;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Warning 005_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, alert, warning, danger;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Warning 006_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, alert, warning, danger;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Warning 007_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, alert, warning, danger;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Warning 008_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, alert, warning, danger;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Warning 009_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, alert, warning, danger;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Warning 010_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, alert, warning, danger;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Warning 011_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, alert, warning, danger;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Warning 012_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, alert, warning, danger;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Warning 013_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, alert, warning, danger;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Warning 014_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, alert, warning, danger;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Warning 015_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, alert, warning, danger;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Warning 016_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, alert, warning, danger;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Warning 017_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, alert, warning, danger;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Warning 018_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, alert, warning, danger;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Warning 019_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, alert, warning, danger;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Warning 020_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, alert, warning, danger;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Warning 021_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, alert, warning, danger;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
UIAlert_Warning 022_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Notification, alert, warning, danger;Vladislav Zharkov;;USER INTERFACE / ALERT;vladislavzh.net
